Scenario,Waveform,Modulation,Bandwidth_MHz,IBO_dB,Method,NMSE_dB_before,NMSE_dB_during,NMSE_dB_after,EVM_percent_before,EVM_percent_during,EVM_percent_after,ACPR_dBc_before,ACPR_dBc_during,ACPR_dBc_after,NumAdaptations,Runtime_s,Comments,Seed
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-13.8092697917103,-14.5775472714369,-12.4193712411377,20.3956011482683,18.6690679506457,23.9348901130752,-31.8605818498083,-32.0897342912661,-25.136708572333,0,405.097635686,"Offline NN-DPD with fixed weights",6
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-13.8019810255996,-14.5626041016087,-12.4138282958042,20.4127233042733,18.7012137844077,23.9501691615033,-31.7567948459093,-31.9663890063046,-25.1033325585305,2,409.367698485,"Online NN-DPD adaptation",6
S7,5GNR,256QAM,50,2.92256071356476,No_DPD,-4.13020895766456,-2.15480300232804,-0.376196766573427,62.1569294393013,78.0296843134545,95.7613283345868,-19.4915466625224,-14.2797380612832,-11.9341106505293,0,5.720857559,"Stress test 5G NR avec variation de bande, modulation et numérologie",6
S7,5GNR,256QAM,50,2.92256071356476,MP_DPD,-13.7554798457708,-13.4193218087792,-11.9682667280229,20.5222988549396,21.3321146704847,25.2108021178723,-34.8277295622026,-31.1393287263288,-27.1130442684506,0,5.762695891,"Static MP-DPD baseline",6
S7,5GNR,256QAM,50,2.92256071356476,GMP_DPD,-13.7105038621485,-13.4006288304763,-11.9731832447177,20.6288399743755,21.3780731352527,25.1965359619041,-35.1458252575543,-31.4224250214418,-27.1808273272789,0,5.778578091,"Static GMP-DPD baseline",6
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Static,-13.8140438800651,-14.109205408323,-11.5171159291357,20.3843940466713,19.7033344654899,26.5548714602525,-30.8880572468318,-28.9912397284558,-24.5063626673208,0,469.854809508,"Offline NN-DPD with fixed weights",6
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-13.8054982347694,-14.0960608246647,-11.5112699002407,20.4044591786319,19.7331746094126,26.572750204549,-30.8031433218604,-28.8901142209976,-24.4892144339037,6,481.124089492,"Online NN-DPD adaptation",6
S8,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.14282918149056,-2.20710110466569,-0.371188631221454,62.0666836733819,77.5612759110377,95.8165585989354,-18.7195905394963,-17.6250259258885,-11.0804151236555,0,3.921999897,"Optimisation de la politique d adaptation par RL ou heuristique",6
S8,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.9753952193396,-14.0178586627078,-12.6791090349981,20.0092236741809,19.9116416131183,23.2297506594415,-34.4984200814915,-35.3799228834229,-29.1985710467442,0,3.956584626,"Static MP-DPD baseline",6
S8,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.979035120689,-14.0885321117936,-12.7268998168909,20.0008403829989,19.7502862487343,23.1022888276651,-34.5452223899989,-35.4815495759661,-29.4655529213105,0,3.967707208,"Static GMP-DPD baseline",6
